bus_id,name,country,long_type,capacity,longitude,latitude,type,category
2942,Solar DE 212,DE,solar,0.7452000000000001,14.18335,51.18623,PV,R
5822,Solar DE 213,DE,solar,0.74979,11.348877,50.666872,PV,R
5892,Solar DE 214,DE,solar,3.1940999999999997,9.327393,49.102645,PV,R
6041,Solar DE 215,DE,solar,3.9045599999999996,9.909668,49.930008,PV,R
7509,Solar DE 216,DE,solar,27.36344,12.172852,51.570241,PV,R
3007,Solar DE 217,DE,solar,0.749,7.70141600000001,52.315195,PV,R
2784,Solar DE 218,DE,solar,0.5832,8.74511699999999,48.516604,PV,R
7726,Solar DE 219,DE,solar,7.576,9.39331099999999,53.871963,PV,R
7555,Solar DE 220,DE,solar,15.21338,10.05249,54.258807,PV,R
3024,Solar DE 221,DE,solar,49.53308,14.205322,51.501904,PV,R
3028,Solar DE 222,DE,solar,9.515160000000002,6.70165999999999,49.823809,PV,R
2946,Solar DE 223,DE,solar,44.479,12.030029,49.346599,PV,R
7499,Solar DE 224,DE,solar,3.817,11.601562,50.632042,PV,R
